product|familia|YEAR|MONTH|price_mean|Volumen|YearMonth
NECTARINA PULPA AMARILLA|FRUTAS|2019|5|1.3946357715294118|2605887|2019-5
NECTARINA PULPA AMARILLA|FRUTAS|2019|6|1.300843254|3013063|2019-6
NECTARINA PULPA AMARILLA|FRUTAS|2019|7|0.89334855025|4200042|2019-7
NECTARINA PULPA AMARILLA|FRUTAS|2019|8|0.8998269738181818|2660074|2019-8
NECTARINA PULPA AMARILLA|FRUTAS|2019|9|0.8|2746077|2019-9
NECTARINA PULPA AMARILLA|FRUTAS|2019|10|0.8|1414321|2019-10
NECTARINA PULPA AMARILLA|FRUTAS|2019|11|0.9|67952|2019-11
NECTARINA PULPA AMARILLA|FRUTAS|2019|12|2.0|12496|2019-12
NECTARINA PULPA AMARILLA|FRUTAS|2020|1|2.0|17405|2020-1
NECTARINA PULPA AMARILLA|FRUTAS|2020|2|2.0|55109|2020-2
NECTARINA PULPA AMARILLA|FRUTAS|2020|3|2.0|61894|2020-3
NECTARINA PULPA AMARILLA|FRUTAS|2020|4|2.5672438673636364|803221|2020-4
NECTARINA PULPA AMARILLA|FRUTAS|2020|5|2.085894006642857|2726179|2020-5
NECTARINA PULPA AMARILLA|FRUTAS|2020|6|1.6232828282500003|3184203|2020-6
NECTARINA PULPA AMARILLA|FRUTAS|2020|7|0.7904807827333333|3222386|2020-7
NECTARINA PULPA AMARILLA|FRUTAS|2020|8|0.978703440090909|2762567|2020-8
NECTARINA PULPA AMARILLA|FRUTAS|2020|9|1.176129024625|1761837|2020-9
NECTARINA PULPA AMARILLA|FRUTAS|2020|10|1.2|90430|2020-10
NECTARINA PULPA BLANCA|FRUTAS|2018|2|1.85|9|2018-2
NECTARINA PULPA BLANCA|FRUTAS|2018|3|2.0416666665000003|715|2018-3
NECTARINA PULPA BLANCA|FRUTAS|2018|4|2.1|30757|2018-4
NECTARINA PULPA BLANCA|FRUTAS|2018|5|3.0566326484166666|471369|2018-5
NECTARINA PULPA BLANCA|FRUTAS|2018|6|1.4390243464999999|564901|2018-6
NECTARINA PULPA BLANCA|FRUTAS|2018|7|0.8591564453333334|648056|2018-7
NECTARINA PULPA BLANCA|FRUTAS|2018|8|0.882521645|509610|2018-8
NECTARINA PULPA BLANCA|FRUTAS|2018|9|0.8509259259999999|342499|2018-9
NECTARINA PULPA BLANCA|FRUTAS|2018|10|1.2|83515|2018-10
NECTARINA PULPA BLANCA|FRUTAS|2018|12|1.2|28|2018-12
NECTARINA PULPA BLANCA|FRUTAS|2019|1|1.5|34|2019-1
NECTARINA PULPA BLANCA|FRUTAS|2019|2|1.5|40|2019-2
NECTARINA PULPA BLANCA|FRUTAS|2019|3|1.5|5629|2019-3
NECTARINA PULPA BLANCA|FRUTAS|2019|4|1.946825397|108236|2019-4
NECTARINA PULPA BLANCA|FRUTAS|2019|5|1.4439161220833334|422401|2019-5
NECTARINA PULPA BLANCA|FRUTAS|2019|6|1.3635234863076922|558502|2019-6
NECTARINA PULPA BLANCA|FRUTAS|2019|7|1.0087785415384616|768735|2019-7
NECTARINA PULPA BLANCA|FRUTAS|2019|8|0.851830096|640206|2019-8
NECTARINA PULPA BLANCA|FRUTAS|2019|9|0.8|685071|2019-9
NECTARINA PULPA BLANCA|FRUTAS|2019|10|0.8|428050|2019-10
NECTARINA PULPA BLANCA|FRUTAS|2019|11|0.8|77965|2019-11
NECTARINA PULPA BLANCA|FRUTAS|2020|2|2.0|666|2020-2
NECTARINA PULPA BLANCA|FRUTAS|2020|3|2.0|1872|2020-3
NECTARINA PULPA BLANCA|FRUTAS|2020|4|2.551147959142857|155845|2020-4
NECTARINA PULPA BLANCA|FRUTAS|2020|5|2.183690476181818|390636|2020-5
NECTARINA PULPA BLANCA|FRUTAS|2020|6|1.8072264309166666|751799|2020-6
NECTARINA PULPA BLANCA|FRUTAS|2020|7|1.0132949927777777|919614|2020-7
NECTARINA PULPA BLANCA|FRUTAS|2020|8|0.9847321430000001|713582|2020-8
NECTARINA PULPA BLANCA|FRUTAS|2020|9|1.1720634922|410055|2020-9
NECTARINA PULPA BLANCA|FRUTAS|2020|10|1.2|25963|2020-10
NUECE|FRUTAS|2018|1|4.31666666675|51425|2018-1
NUECE|FRUTAS|2018|2|4.179931972857142|107750|2018-2
NUECE|FRUTAS|2018|3|4.6|17340|2018-3
NUECE|FRUTAS|2018|4|4.6|75355|2018-4
NUECE|FRUTAS|2018|5|4.6|87280|2018-5
NUECE|FRUTAS|2018|6|4.6|45490|2018-6
NUECE|FRUTAS|2018|7|4.0|51780|2018-7
NUECE|FRUTAS|2018|8|4.0|108200|2018-8
NUECE|FRUTAS|2018|9|4.0|94060|2018-9
NUECE|FRUTAS|2018|10|4.0|183010|2018-10
NUECE|FRUTAS|2018|11|3.9212121212|195280|2018-11
NUECE|FRUTAS|2018|12|3.35|103900|2018-12
NUECE|FRUTAS|2019|1|3.35|37800|2019-1
NUECE|FRUTAS|2019|2|3.3|66860|2019-2
NUECE|FRUTAS|2019|3|3.3|118240|2019-3
NUECE|FRUTAS|2019|4|3.3|99455|2019-4
NUECE|FRUTAS|2019|5|3.3|55810|2019-5
NUECE|FRUTAS|2019|6|3.330555555666667|58420|2019-6
NUECE|FRUTAS|2019|7|3.4|82040|2019-7
NUECE|FRUTAS|2019|8|3.4|33640|2019-8
NUECE|FRUTAS|2019|9|3.4|133490|2019-9
NUECE|FRUTAS|2019|10|3.5966666666|177990|2019-10
NUECE|FRUTAS|2019|11|4.0|321650|2019-11
NUECE|FRUTAS|2019|12|4.0|194252|2019-12
NUECE|FRUTAS|2020|1|4.0|80480|2020-1
NUECE|FRUTAS|2020|2|4.0|131570|2020-2
NUECE|FRUTAS|2020|3|4.0|163260|2020-3
NUECE|FRUTAS|2020|4|4.0|164060|2020-4
NUECE|FRUTAS|2020|5|4.0|138960|2020-5
NUECE|FRUTAS|2020|6|4.0|66260|2020-6
NUECE|FRUTAS|2020|7|4.0|59886|2020-7
NUECE|FRUTAS|2020|8|4.0|93480|2020-8
NUECE|FRUTAS|2020|9|4.0|58560|2020-9
NUECE|FRUTAS|2020|10|4.0|384846|2020-10
NUECE|FRUTAS|2020|11|4.0|270680|2020-11
NÍSPERO|FRUTAS|2018|1|1.55220588225|18063|2018-1
NÍSPERO|FRUTAS|2018|2|1.55|11704|2018-2
NÍSPERO|FRUTAS|2018|3|2.188690476125|32005|2018-3
NÍSPERO|FRUTAS|2018|4|2.7848594771000004|775480|2018-4
NÍSPERO|FRUTAS|2018|5|2.7579573369090906|1470805|2018-5
NÍSPERO|FRUTAS|2018|6|1.7831349027777779|272909|2018-6
NÍSPERO|FRUTAS|2018|7|1.7|13160|2018-7
NÍSPERO|FRUTAS|2018|8|1.7|6975|2018-8
NÍSPERO|FRUTAS|2018|9|1.7|4435|2018-9
NÍSPERO|FRUTAS|2018|10|1.7|3655|2018-10
NÍSPERO|FRUTAS|2018|11|1.7|235|2018-11
NÍSPERO|FRUTAS|2018|12|1.7|3500|2018-12
NÍSPERO|FRUTAS|2019|1|1.7|3466|2019-1
NÍSPERO|FRUTAS|2019|2|1.7|3861|2019-2
NÍSPERO|FRUTAS|2019|3|1.7|25022|2019-3
NÍSPERO|FRUTAS|2019|4|2.2532910052666666|752130|2019-4
NÍSPERO|FRUTAS|2019|5|1.5834757664166668|1366341|2019-5
NÍSPERO|FRUTAS|2019|6|1.6|204596|2019-6
NÍSPERO|FRUTAS|2019|7|1.6930555556666667|46919|2019-7
NÍSPERO|FRUTAS|2019|8|1.9|12440|2019-8
NÍSPERO|FRUTAS|2019|9|3.5|19730|2019-9
NÍSPERO|FRUTAS|2019|10|3.5|922|2019-10
NÍSPERO|FRUTAS|2019|11|3.5|16|2019-11
NÍSPERO|FRUTAS|2019|12|3.5|116|2019-12
NÍSPERO|FRUTAS|2020|2|3.5|7365|2020-2
NÍSPERO|FRUTAS|2020|3|3.1624388495000004|137682|2020-3
NÍSPERO|FRUTAS|2020|4|3.0|1246390|2020-4
NÍSPERO|FRUTAS|2020|5|2.6087638889|1262338|2020-5
NÍSPERO|FRUTAS|2020|6|1.7|119882|2020-6
NÍSPERO|FRUTAS|2020|7|1.7|6353|2020-7
NÍSPERO|FRUTAS|2020|8|1.7|2785|2020-8
NÍSPERO|FRUTAS|2020|9|1.7|3532|2020-9
NÍSPERO|FRUTAS|2020|10|1.7|31203|2020-10
PAPAYA|FRUTAS|2018|1|2.830654762|68313|2018-1
PAPAYA|FRUTAS|2018|2|3.0|43309|2018-2
PAPAYA|FRUTAS|2018|3|2.6898412698333334|96399|2018-3
PAPAYA|FRUTAS|2018|4|2.442213651692308|115423|2018-4
PAPAYA|FRUTAS|2018|5|2.4350687229|117206|2018-5
PAPAYA|FRUTAS|2018|6|2.3948538166|132157|2018-6
PAPAYA|FRUTAS|2018|7|2.5|89256|2018-7
PAPAYA|FRUTAS|2018|8|2.5|66398|2018-8
PAPAYA|FRUTAS|2018|9|2.5|60960|2018-9
PAPAYA|FRUTAS|2018|10|2.5|76491|2018-10
PAPAYA|FRUTAS|2018|11|2.5|67338|2018-11
PAPAYA|FRUTAS|2018|12|2.5|63845|2018-12
PAPAYA|FRUTAS|2019|1|2.598632610916667|87072|2019-1
PAPAYA|FRUTAS|2019|2|2.6|81120|2019-2
PAPAYA|FRUTAS|2019|3|2.6|123623|2019-3
PAPAYA|FRUTAS|2019|4|2.6000000000000005|154213|2019-4
PAPAYA|FRUTAS|2019|5|2.6|149644|2019-5
PAPAYA|FRUTAS|2019|6|2.6|97045|2019-6
PAPAYA|FRUTAS|2019|7|2.6000000000000005|99939|2019-7
PAPAYA|FRUTAS|2019|8|2.6|77547|2019-8
PAPAYA|FRUTAS|2019|9|2.6|96401|2019-9
PAPAYA|FRUTAS|2019|10|2.6|100807|2019-10
PAPAYA|FRUTAS|2019|11|2.6277777778333333|105974|2019-11
PAPAYA|FRUTAS|2019|12|2.7|93772|2019-12
PAPAYA|FRUTAS|2020|1|2.7|117780|2020-1
PAPAYA|FRUTAS|2020|2|2.7|111356|2020-2
PAPAYA|FRUTAS|2020|3|2.7000000000000006|107256|2020-3
PAPAYA|FRUTAS|2020|4|2.7712499999999998|81006|2020-4
PAPAYA|FRUTAS|2020|5|2.7999999999999994|107976|2020-5
PAPAYA|FRUTAS|2020|6|3.5|113238|2020-6
PAPAYA|FRUTAS|2020|7|3.5|107351|2020-7
PAPAYA|FRUTAS|2020|8|3.5|58834|2020-8
PAPAYA|FRUTAS|2020|9|3.5|84348|2020-9
PAPAYA|FRUTAS|2020|10|3.5|78793|2020-10
PAPAYA|FRUTAS|2020|11|3.392857143|90312|2020-11
PAPAYO|FRUTAS|2018|1|2.71|130898|2018-1
PAPAYO|FRUTAS|2018|2|2.71|110000|2018-2
PAPAYO|FRUTAS|2018|3|2.71|138497|2018-3
PAPAYO|FRUTAS|2018|4|2.71|108749|2018-4
PAPAYO|FRUTAS|2018|5|2.71|36195|2018-5
PAPAYO|FRUTAS|2018|6|2.755|107610|2018-6
PAPAYO|FRUTAS|2018|7|2.89|65550|2018-7
PAPAYO|FRUTAS|2018|8|2.89|91935|2018-8
PAPAYO|FRUTAS|2018|9|2.89|268234|2018-9
PAPAYO|FRUTAS|2018|10|2.89|313826|2018-10
PAPAYO|FRUTAS|2018|11|2.89|77700|2018-11
PAPAYO|FRUTAS|2018|12|2.89|60730|2018-12
PAPAYO|FRUTAS|2019|1|2.89|57720|2019-1
PAPAYO|FRUTAS|2019|2|2.89|399840|2019-2
PAPAYO|FRUTAS|2019|3|2.89|490677|2019-3
PAPAYO|FRUTAS|2019|4|2.89|421465|2019-4
PAPAYO|FRUTAS|2019|5|2.89|539625|2019-5
PAPAYO|FRUTAS|2019|6|2.89|420596|2019-6
PAPAYO|FRUTAS|2019|7|2.89|434799|2019-7
PAPAYO|FRUTAS|2019|8|2.89|449384|2019-8
PAPAYO|FRUTAS|2019|9|2.89|441941|2019-9
PAPAYO|FRUTAS|2019|10|2.89|523773|2019-10
PAPAYO|FRUTAS|2019|11|2.89|550647|2019-11
PAPAYO|FRUTAS|2019|12|2.89|550985|2019-12
PAPAYO|FRUTAS|2020|1|2.89|695511|2020-1
PAPAYO|FRUTAS|2020|2|2.89|732546|2020-2
PAPAYO|FRUTAS|2020|3|2.89|562372|2020-3
PAPAYO|FRUTAS|2020|4|2.89|399151|2020-4
PAPAYO|FRUTAS|2020|5|2.89|612985|2020-5
PAPAYO|FRUTAS|2020|6|2.89|660945|2020-6
PAPAYO|FRUTAS|2020|7|2.89|716703|2020-7
PAPAYO|FRUTAS|2020|8|2.89|758929|2020-8
PAPAYO|FRUTAS|2020|9|2.89|861943|2020-9
PAPAYO|FRUTAS|2020|10|2.89|1024058|2020-10
PAPAYO|FRUTAS|2020|11|2.89|639961|2020-11
PATATA|HORTALIZAS|2018|1|0.27690188885853656|22085515|2018-1
PATATA|HORTALIZAS|2018|2|0.2886190294977169|20764849|2018-2
PATATA|HORTALIZAS|2018|3|0.3070545792437811|22634641|2018-3
PATATA|HORTALIZAS|2018|4|0.34659679344|20531456|2018-4
PATATA|HORTALIZAS|2018|5|0.40456403261290325|17687817|2018-5
PATATA|HORTALIZAS|2018|6|0.3915850288359375|17059841|2018-6
PATATA|HORTALIZAS|2018|7|0.42846753433333334|13023275|2018-7
PATATA|HORTALIZAS|2018|8|0.3851672729153846|14661658|2018-8
PATATA|HORTALIZAS|2018|9|0.4312391458169934|20154785|2018-9
PATATA|HORTALIZAS|2018|10|0.4158974385|21563448|2018-10
PATATA|HORTALIZAS|2018|11|0.4162263672009569|20864363|2018-11
PATATA|HORTALIZAS|2018|12|0.46676925237931033|22515056|2018-12
PATATA|HORTALIZAS|2019|1|0.5071640301161616|19864903|2019-1
PATATA|HORTALIZAS|2019|2|0.540087528104|20576600|2019-2
PATATA|HORTALIZAS|2019|3|0.5329159144695652|24446996|2019-3
PATATA|HORTALIZAS|2019|4|0.5605892178074073|23932870|2019-4
PATATA|HORTALIZAS|2019|5|0.5888224253875001|23701616|2019-5
PATATA|HORTALIZAS|2019|6|0.5820178060129032|19819411|2019-6
PATATA|HORTALIZAS|2019|7|0.5868953947875|19711906|2019-7
PATATA|HORTALIZAS|2019|8|0.520516123060606|19644209|2019-8
PATATA|HORTALIZAS|2019|9|0.41887725435333334|20953892|2019-9
PATATA|HORTALIZAS|2019|10|0.41979694569655174|24049054|2019-10
PATATA|HORTALIZAS|2019|11|0.4517350990166667|24211709|2019-11
PATATA|HORTALIZAS|2019|12|0.4575859398529412|24946481|2019-12
PATATA|HORTALIZAS|2020|1|0.4808938356583333|24735104|2020-1
PATATA|HORTALIZAS|2020|2|0.5156582134846154|24356612|2020-2
PATATA|HORTALIZAS|2020|3|0.4766757093642857|26122350|2020-3
PATATA|HORTALIZAS|2020|4|0.5078768372928572|21512216|2020-4
PATATA|HORTALIZAS|2020|5|0.44263761766250004|20451596|2020-5
PATATA|HORTALIZAS|2020|6|0.40282709141304346|23219449|2020-6
PATATA|HORTALIZAS|2020|7|0.3951776376388889|19876756|2020-7
PATATA|HORTALIZAS|2020|8|0.38740454442068967|19471121|2020-8
PATATA|HORTALIZAS|2020|9|0.4372216445|24308619|2020-9
PATATA|HORTALIZAS|2020|10|0.4420490766833333|25220799|2020-10
PATATA|HORTALIZAS|2020|11|0.4012962428068966|21550975|2020-11
PATATA BLANCA CALIDAD MONA LISA|HORTALIZAS|2018|1|0.25|18323885|2018-1
PATATA BLANCA CALIDAD MONA LISA|HORTALIZAS|2018|2|0.25|17760197|2018-2
PATATA BLANCA CALIDAD MONA LISA|HORTALIZAS|2018|3|0.24253289915789475|22197806|2018-3
PATATA BLANCA CALIDAD MONA LISA|HORTALIZAS|2018|4|0.24756290250000001|20027385|2018-4
PATATA BLANCA CALIDAD MONA LISA|HORTALIZAS|2018|5|0.2603821835909091|22321062|2018-5
PATATA BLANCA CALIDAD MONA LISA|HORTALIZAS|2018|6|0.25676369214285716|17809754|2018-6
PATATA BLANCA CALIDAD MONA LISA|HORTALIZAS|2018|7|0.24940334356000002|20374838|2018-7
PATATA BLANCA CALIDAD MONA LISA|HORTALIZAS|2018|8|0.36031553445000003|19788617|2018-8
PATATA BLANCA CALIDAD MONA LISA|HORTALIZAS|2018|9|0.44254871842857146|16382432|2018-9
PATATA BLANCA CALIDAD MONA LISA|HORTALIZAS|2018|10|0.45|20609710|2018-10
PATATA BLANCA CALIDAD MONA LISA|HORTALIZAS|2018|11|0.4560382448181818|16403305|2018-11
PATATA BLANCA CALIDAD MONA LISA|HORTALIZAS|2018|12|0.4741717727916666|19982685|2018-12
PATATA BLANCA CALIDAD MONA LISA|HORTALIZAS|2019|1|0.48450680354166664|20178581|2019-1
PATATA BLANCA CALIDAD MONA LISA|HORTALIZAS|2019|2|0.5163521755833334|14492483|2019-2
PATATA BLANCA CALIDAD MONA LISA|HORTALIZAS|2019|3|0.5404357143|14428951|2019-3
PATATA BLANCA CALIDAD MONA LISA|HORTALIZAS|2019|4|0.55|12966099|2019-4
PATATA BLANCA CALIDAD MONA LISA|HORTALIZAS|2019|5|0.68108553305|14753622|2019-5
PATATA BLANCA CALIDAD MONA LISA|HORTALIZAS|2019|6|0.6805244605217391|11739620|2019-6
PATATA BLANCA CALIDAD MONA LISA|HORTALIZAS|2019|7|0.669864339076923|16590780|2019-7
PATATA BLANCA CALIDAD MONA LISA|HORTALIZAS|2019|8|0.55769450975|17005108|2019-8
PATATA BLANCA CALIDAD MONA LISA|HORTALIZAS|2019|9|0.4325378536153846|17357629|2019-9
PATATA BLANCA CALIDAD MONA LISA|HORTALIZAS|2019|10|0.4109570795714285|19302144|2019-10
PATATA BLANCA CALIDAD MONA LISA|HORTALIZAS|2019|11|0.4329265872857143|15431096|2019-11
PATATA BLANCA CALIDAD MONA LISA|HORTALIZAS|2019|12|0.4547098048636364|14842433|2019-12
PATATA BLANCA CALIDAD MONA LISA|HORTALIZAS|2020|1|0.4513417366470588|15938678|2020-1
PATATA BLANCA CALIDAD MONA LISA|HORTALIZAS|2020|2|0.46362983|17303938|2020-2
PATATA BLANCA CALIDAD MONA LISA|HORTALIZAS|2020|3|0.5222534667857143|17422540|2020-3
PATATA BLANCA CALIDAD MONA LISA|HORTALIZAS|2020|4|0.5450797720666667|14064924|2020-4
PATATA BLANCA CALIDAD MONA LISA|HORTALIZAS|2020|5|0.5427447161|13234500|2020-5
PATATA BLANCA CALIDAD MONA LISA|HORTALIZAS|2020|6|0.4464875364347826|14072920|2020-6
PATATA BLANCA CALIDAD MONA LISA|HORTALIZAS|2020|7|0.450924073|14349359|2020-7
PATATA BLANCA CALIDAD MONA LISA|HORTALIZAS|2020|8|0.38335901033333336|15414975|2020-8
PATATA BLANCA CALIDAD MONA LISA|HORTALIZAS|2020|9|0.39537136514285715|16525845|2020-9
PATATA BLANCA CALIDAD MONA LISA|HORTALIZAS|2020|10|0.4051291485555556|15162816|2020-10
PATATA BLANCA CALIDAD MONA LISA|HORTALIZAS|2020|11|0.38290044415384616|15438164|2020-11
PATATA ROJA|HORTALIZAS|2018|1|0.3397665413|782090|2018-1
PATATA ROJA|HORTALIZAS|2018|2|0.26|834919|2018-2
PATATA ROJA|HORTALIZAS|2018|3|0.2534310125|1004859|2018-3
PATATA ROJA|HORTALIZAS|2018|4|0.25465285555555556|1129092|2018-4
PATATA ROJA|HORTALIZAS|2018|5|0.2543336246923077|1226128|2018-5
PATATA ROJA|HORTALIZAS|2018|6|0.24626587308333334|910903|2018-6
PATATA ROJA|HORTALIZAS|2018|7|0.2654085815555556|868888|2018-7
PATATA ROJA|HORTALIZAS|2018|8|0.384570055|1083881|2018-8
PATATA ROJA|HORTALIZAS|2018|9|0.48115748999999997|895490|2018-9
PATATA ROJA|HORTALIZAS|2018|10|0.4946681819|953354|2018-10
PATATA ROJA|HORTALIZAS|2018|11|0.5|1504691|2018-11
PATATA ROJA|HORTALIZAS|2018|12|0.49444742075|858768|2018-12
PATATA ROJA|HORTALIZAS|2019|1|0.516361604625|875234|2019-1
PATATA ROJA|HORTALIZAS|2019|2|0.5543765432222223|512458|2019-2
PATATA ROJA|HORTALIZAS|2019|3|0.5119208737142856|588056|2019-3
PATATA ROJA|HORTALIZAS|2019|4|0.5|620074|2019-4
PATATA ROJA|HORTALIZAS|2019|5|0.6136269841333333|1109301|2019-5
PATATA ROJA|HORTALIZAS|2019|6|0.6355786064375|792958|2019-6
PATATA ROJA|HORTALIZAS|2019|7|0.5698935657857143|780728|2019-7
PATATA ROJA|HORTALIZAS|2019|8|0.466784249|868349|2019-8
PATATA ROJA|HORTALIZAS|2019|9|0.406991866|1642641|2019-9
PATATA ROJA|HORTALIZAS|2019|10|0.39754193725000003|747253|2019-10
PATATA ROJA|HORTALIZAS|2019|11|0.42585836388888887|648770|2019-11
PATATA ROJA|HORTALIZAS|2019|12|0.39392385390909096|1513301|2019-12
PATATA ROJA|HORTALIZAS|2020|1|0.35352083337499995|739290|2020-1
PATATA ROJA|HORTALIZAS|2020|2|0.4348025504545454|672780|2020-2
PATATA ROJA|HORTALIZAS|2020|3|0.478160173|662982|2020-3
PATATA ROJA|HORTALIZAS|2020|4|0.45660714283333337|604412|2020-4
PATATA ROJA|HORTALIZAS|2020|5|0.4554412594|769698|2020-5
PATATA ROJA|HORTALIZAS|2020|6|0.435712963|705719|2020-6
PATATA ROJA|HORTALIZAS|2020|7|0.5188706709285714|670831|2020-7
PATATA ROJA|HORTALIZAS|2020|8|0.5301360544285715|692369|2020-8
PATATA ROJA|HORTALIZAS|2020|9|0.5550694445000001|721522|2020-9
PATATA ROJA|HORTALIZAS|2020|10|0.4985986394285714|717190|2020-10
PATATA ROJA|HORTALIZAS|2020|11|0.48190476179999997|597257|2020-11
PEPINO|HORTALIZAS|2018|1|0.9714806547916667|1288286|2018-1
PEPINO|HORTALIZAS|2018|2|1.1750686946666666|1305136|2018-2
PEPINO|HORTALIZAS|2018|3|0.9122222842380953|1446949|2018-3
PEPINO|HORTALIZAS|2018|4|0.6457511101578948|1807051|2018-4
PEPINO|HORTALIZAS|2018|5|0.7791196259166666|1825894|2018-5
PEPINO|HORTALIZAS|2018|6|0.4662357414642857|1867854|2018-6
PEPINO|HORTALIZAS|2018|7|0.4216573803225806|1871664|2018-7
PEPINO|HORTALIZAS|2018|8|0.351264598|1373179|2018-8
PEPINO|HORTALIZAS|2018|9|0.6757779360370371|1243961|2018-9
PEPINO|HORTALIZAS|2018|10|0.9244909278846154|1254642|2018-10
PEPINO|HORTALIZAS|2018|11|1.4233295176923078|945046|2018-11
PEPINO|HORTALIZAS|2018|12|0.9845208553333333|1187387|2018-12
PEPINO|HORTALIZAS|2019|1|1.0649680266666668|1295537|2019-1
PEPINO|HORTALIZAS|2019|2|1.2645059555217393|1422951|2019-2
PEPINO|HORTALIZAS|2019|3|1.2250872656470588|1709997|2019-3
PEPINO|HORTALIZAS|2019|4|0.96990555552|1611397|2019-4
PEPINO|HORTALIZAS|2019|5|0.6371732833913043|1929281|2019-5
PEPINO|HORTALIZAS|2019|6|0.5870026373846154|2023191|2019-6
PEPINO|HORTALIZAS|2019|7|0.7662800999230769|1962848|2019-7
PEPINO|HORTALIZAS|2019|8|0.6087955794|1460840|2019-8
PEPINO|HORTALIZAS|2019|9|0.768978382826087|1727831|2019-9
PEPINO|HORTALIZAS|2019|10|0.6709327592500001|1535320|2019-10
PEPINO|HORTALIZAS|2019|11|0.9407467069444445|1212789|2019-11
PEPINO|HORTALIZAS|2019|12|1.068985824|1418327|2019-12
PEPINO|HORTALIZAS|2020|1|1.6061992293333334|1367696|2020-1
PEPINO|HORTALIZAS|2020|2|1.1514138018235294|831345|2020-2
PEPINO|HORTALIZAS|2020|3|0.9044269619444445|1134402|2020-3
PEPINO|HORTALIZAS|2020|4|0.71625|1409418|2020-4
PEPINO|HORTALIZAS|2020|5|0.8331492003888888|1752861|2020-5
PEPINO|HORTALIZAS|2020|6|0.64102836134375|1974969|2020-6
PEPINO|HORTALIZAS|2020|7|0.5064966475714285|1904852|2020-7
PEPINO|HORTALIZAS|2020|8|0.6539054192608695|1521026|2020-8
PEPINO|HORTALIZAS|2020|9|1.0978833642727273|1785835|2020-9
PEPINO|HORTALIZAS|2020|10|0.8331260172173913|1563516|2020-10
PEPINO|HORTALIZAS|2020|11|0.7902598608461537|1544144|2020-11
PERA|FRUTAS|2018|1|1.2538812585365855|4154254|2018-1
PERA|FRUTAS|2018|2|1.7164812826086957|4390295|2018-2
PERA|FRUTAS|2018|3|1.5390594202933332|4990400|2018-3
PERA|FRUTAS|2018|4|1.5725527567582416|4664817|2018-4
PERA|FRUTAS|2018|5|1.5149842252375|3441890|2018-5
PERA|FRUTAS|2018|6|1.68756277828125|1981340|2018-6
PERA|FRUTAS|2018|7|1.4116839141325301|1804122|2018-7
PERA|FRUTAS|2018|8|1.2225685621875|2293366|2018-8
PERA|FRUTAS|2018|9|1.2048813037500001|3518970|2018-9
PERA|FRUTAS|2018|10|1.230718377953125|4110796|2018-10
PERA|FRUTAS|2018|11|1.4311448902333335|3992193|2018-11
PERA|FRUTAS|2018|12|1.2758472660363636|3517064|2018-12
PERA|FRUTAS|2019|1|1.7141732359666666|4375171|2019-1
PERA|FRUTAS|2019|2|1.6110014730666669|4998724|2019-2
PERA|FRUTAS|2019|3|1.477616092173077|5989729|2019-3
PERA|FRUTAS|2019|4|1.5677350791475408|5513751|2019-4
PERA|FRUTAS|2019|5|1.7656545497058824|5417955|2019-5
PERA|FRUTAS|2019|6|1.5768755237471264|3256914|2019-6
PERA|FRUTAS|2019|7|1.2122847147350426|2969633|2019-7
PERA|FRUTAS|2019|8|1.0075295274|2942522|2019-8
PERA|FRUTAS|2019|9|1.1305075438970587|4817505|2019-9
PERA|FRUTAS|2019|10|1.1062316345714287|5594063|2019-10
PERA|FRUTAS|2019|11|1.2239324721594202|5490932|2019-11
PERA|FRUTAS|2019|12|1.3518927786041666|4092020|2019-12
PERA|FRUTAS|2020|1|1.7110093707115384|5676893|2020-1
PERA|FRUTAS|2020|2|1.962971325642857|6337507|2020-2
PERA|FRUTAS|2020|3|1.7879698867115386|7033162|2020-3
PERA|FRUTAS|2020|4|1.7635263068983051|6092525|2020-4
PERA|FRUTAS|2020|5|1.531459745074074|5582492|2020-5
PERA|FRUTAS|2020|6|1.8248739574166666|4432446|2020-6
PERA|FRUTAS|2020|7|1.7241385565192309|3526922|2020-7
PERA|FRUTAS|2020|8|1.41352915205|3070741|2020-8
PERA|FRUTAS|2020|9|1.3007225277213115|5132993|2020-9
PERA|FRUTAS|2020|10|1.5534385118541667|6444845|2020-10
PERA|FRUTAS|2020|11|1.4633740630357142|5128307|2020-11
PERA BLANQUILLA|FRUTAS|2018|1|1.065542328|215282|2018-1
PERA BLANQUILLA|FRUTAS|2018|2|1.2337037036666667|214847|2018-2
PERA BLANQUILLA|FRUTAS|2018|3|1.21592261925|190759|2018-3
PERA BLANQUILLA|FRUTAS|2018|4|1.1591079061666667|181334|2018-4
PERA BLANQUILLA|FRUTAS|2018|5|1.24051535075|140598|2018-5
PERA BLANQUILLA|FRUTAS|2018|6|1.2788888889999999|46453|2018-6
PERA BLANQUILLA|FRUTAS|2018|7|1.3|493|2018-7
PERA BLANQUILLA|FRUTAS|2018|8|1.3|117852|2018-8
PERA BLANQUILLA|FRUTAS|2018|9|1.226785714142857|175352|2018-9
PERA BLANQUILLA|FRUTAS|2018|10|1.1293887572222223|255480|2018-10
PERA BLANQUILLA|FRUTAS|2018|11|1.1633549783636363|303840|2018-11
PERA BLANQUILLA|FRUTAS|2018|12|1.046473922857143|123615|2018-12
PERA BLANQUILLA|FRUTAS|2019|1|0.8301515150000001|165871|2019-1
PERA BLANQUILLA|FRUTAS|2019|2|0.9220833333333333|171646|2019-2
