YEAR|MONTH|product|Volumen|Valor (miles de €)|Precio medio kg|Consumo per capita|Gasto per capita
2019|12|POMELO|1031.61|2121.15|2.06|0.02|0.05
2019|12|CHIRIMOYAS|11.34|54.33|4.79|0.0|0.0
2019|12|MANGOS|3457.17|8734.06|2.53|0.07|0.19
2019|12|FRUTAS IV GAMA|11557.72|21330.49|1.85|0.25|0.46
2020|1|TOTAL PATATAS|101985.34|97965.62|0.96|2.3|2.21
2020|1|PATATAS FRESCAS|71942.24|64713.94|0.9|1.62|1.46
2020|1|PATATAS CONGELADAS|3948.14|5190.9|1.31|0.09|0.12
2020|1|PATATAS PROCESADAS|5218.99|28060.78|5.38|0.12|0.63
2020|1|PATATAS FRITAS|4282.27|26597.58|6.21|0.1|0.6
2020|1|T.HORTALIZAS FRESCAS|215831.81|421389.55|1.95|4.87|9.51
2020|1|TOMATES|40993.26|73154.9|1.78|0.93|1.65
2020|1|CEBOLLAS|26075.03|31512.99|1.21|0.59|0.71
2020|1|AJOS|2591.58|11239.27|4.34|0.06|0.25
2020|1|COLES|8184.08|9343.9|1.14|0.18|0.21
2020|1|PEPINOS|4394.3|7208.36|1.64|0.1|0.16
2020|1|JUDIAS VERDES|6616.29|21535.33|3.25|0.15|0.49
2020|1|PIMIENTOS|17311.98|32109.31|1.85|0.39|0.72
2020|1|CHAMPIÑONES|5554.29|22316.92|4.02|0.13|0.5
2020|1|LECHUGAS|14461.92|40927.16|2.83|0.33|0.92
2020|1|ESPARRAGOS|1537.63|4717.53|3.07|0.03|0.11
2020|1|VERDURAS DE HOJA|5453.58|13629.5|2.5|0.12|0.31
2020|1|BERENJENAS|4912.1|9025.59|1.84|0.11|0.2
2020|1|ZANAHORIAS|14973.08|13749.87|0.92|0.34|0.31
2020|1|CALABACINES|14482.5|24435.32|1.69|0.33|0.55
2020|1|OTR.HORTALIZAS/VERD.|48290.19|106483.6|2.21|1.09|2.4
2020|1|BROCOLI|7128.27|11960.74|1.68|0.16|0.27
2020|1|ALCACHOFAS|7956.42|19350.99|2.43|0.18|0.44
2020|1|APIO|2240.2|3465.95|1.55|0.05|0.08
2020|1|COLIFLOR|2405.23|4295.23|1.79|0.05|0.1
2020|1|VERD./HORT. IV GAMA|24614.57|68967.85|2.8|0.56|1.56
2020|1|PUERROS|5190.41|13391.1|2.58|0.12|0.3
2020|1|T.FRUTAS FRESCAS|317017.98|511219.71|1.61|7.16|11.54
2020|1|NARANJAS|83856.23|81014.66|0.97|1.89|1.83
2020|1|MANDARINAS|44641.67|67749.49|1.52|1.01|1.53
2020|1|LIMONES|8735.09|13265.44|1.52|0.2|0.3
2020|1|PLATANOS|51272.09|83353.54|1.63|1.16|1.88
2020|1|MANZANAS|43451.19|62879.19|1.45|0.98|1.42
2020|1|PERAS|19868.69|30074.79|1.51|0.45|0.68
2020|1|MELOCOTONES|296.82|402.89|1.36|0.01|0.01
2020|1|NECTARINAS|510.95|766.74|1.5|0.01|0.02
2020|1|ALBARICOQUES|116.31|165.12|1.42|0.0|0.0
2020|1|FRESONES|7722.7|29496.65|3.82|0.17|0.67
2020|1|MELONES|6331.8|11113.83|1.76|0.14|0.25
2020|1|SANDIAS|55.65|75.95|1.36|0.0|0.0
2020|1|CIRUELAS|989.52|1719.65|1.74|0.02|0.04
2020|1|CEREZAS|165.44|1151.99|6.96|0.0|0.03
2020|1|UVAS|6051.32|17661.05|2.92|0.14|0.4
2020|1|KIWI|12280.62|35158.4|2.86|0.28|0.79
2020|1|AGUACATE|5882.58|20728.66|3.52|0.13|0.47
2020|1|PIÑAS|7533.52|13409.94|1.78|0.17|0.3
2020|1|OTRAS FRUTAS FRESCAS|17255.8|41031.72|2.38|0.39|0.93
2020|1|POMELO|1027.64|1858.34|1.81|0.02|0.04
2020|1|CHIRIMOYAS|3.58|20.76|5.8|0.0|0.0
2020|1|MANGOS|2607.38|7147.13|2.74|0.06|0.16
2020|1|FRUTAS IV GAMA|11340.97|20622.65|1.82|0.26|0.47
2020|2|TOTAL PATATAS|107378.9|103172.87|0.96|2.42|2.33
2020|2|PATATAS FRESCAS|77091.23|69748.38|0.9|1.74|1.57
2020|2|PATATAS CONGELADAS|3482.97|4581.69|1.32|0.08|0.1
2020|2|PATATAS PROCESADAS|5360.94|28842.8|5.38|0.12|0.65
2020|2|PATATAS FRITAS|4356.28|27297.32|6.27|0.1|0.62
2020|2|T.HORTALIZAS FRESCAS|226022.12|430847.66|1.91|5.1|9.72
2020|2|TOMATES|43416.49|76777.66|1.77|0.98|1.73
2020|2|CEBOLLAS|26921.73|32968.26|1.22|0.61|0.74
2020|2|AJOS|2615.42|11657.82|4.46|0.06|0.26
2020|2|COLES|7565.24|9222.49|1.22|0.17|0.21
2020|2|PEPINOS|4945.33|8391.52|1.7|0.11|0.19
2020|2|JUDIAS VERDES|5739.58|19879.96|3.46|0.13|0.45
2020|2|PIMIENTOS|16510.07|31181.69|1.89|0.37|0.7
2020|2|CHAMPIÑONES|5828.41|21791.99|3.74|0.13|0.49
2020|2|LECHUGAS|14925.74|42240.99|2.83|0.34|0.95
2020|2|ESPARRAGOS|2059.7|5840.73|2.84|0.05|0.13
2020|2|VERDURAS DE HOJA|7138.43|16171.26|2.27|0.16|0.36
2020|2|BERENJENAS|5542.31|9182.07|1.66|0.13|0.21
2020|2|ZANAHORIAS|13852.21|13263.72|0.96|0.31|0.3
2020|2|CALABACINES|16528.34|25152.6|1.52|0.37|0.57
2020|2|OTR.HORTALIZAS/VERD.|52433.13|107124.9|2.04|1.18|2.42
2020|2|BROCOLI|6854.15|11251.14|1.64|0.15|0.25
2020|2|ALCACHOFAS|12687.5|22350.4|1.76|0.29|0.5
2020|2|APIO|1856.79|2821.45|1.52|0.04|0.06
2020|2|COLIFLOR|3044.3|4458.65|1.46|0.07|0.1
2020|2|VERD./HORT. IV GAMA|25383.33|69399.9|2.73|0.57|1.57
2020|2|PUERROS|4370.07|11183.08|2.56|0.1|0.25
2020|2|T.FRUTAS FRESCAS|321171.62|544534.23|1.7|7.25|12.29
2020|2|NARANJAS|85997.39|84048.65|0.98|1.94|1.9
2020|2|MANDARINAS|38020.65|66810.21|1.76|0.86|1.51
2020|2|LIMONES|8026.31|13229.11|1.65|0.18|0.3
2020|2|PLATANOS|55209.87|85384.4|1.55|1.25|1.93
2020|2|MANZANAS|43693.23|64065.46|1.47|0.99|1.45
2020|2|PERAS|20699.88|32724.15|1.58|0.47|0.74
2020|2|MELOCOTONES|97.49|154.54|1.59|0.0|0.0
2020|2|NECTARINAS|556.15|1036.1|1.86|0.01|0.02
2020|2|ALBARICOQUES|121.36|233.12|1.92|0.0|0.01
2020|2|FRESONES|21324.54|70848.23|3.32|0.48|1.6
2020|2|MELONES|6438.04|10814.52|1.68|0.15|0.24
2020|2|SANDIAS|464.47|704.21|1.52|0.01|0.02
2020|2|CIRUELAS|1163.16|3434.57|2.95|0.03|0.08
2020|2|CEREZAS|122.29|556.01|4.55|0.0|0.01
2020|2|UVAS|3053.37|12618.69|4.13|0.07|0.28
2020|2|KIWI|13322.3|36835.89|2.76|0.3|0.83
2020|2|AGUACATE|5939.16|20690.89|3.48|0.13|0.47
2020|2|PIÑAS|5866.21|10440.45|1.78|0.13|0.24
2020|2|OTRAS FRUTAS FRESCAS|11055.76|29905.04|2.7|0.25|0.67
2020|2|POMELO|1431.07|2704.9|1.89|0.03|0.06
2020|2|CHIRIMOYAS|9.21|33.96|3.69|0.0|0.0
2020|2|MANGOS|3087.98|7368.97|2.39|0.07|0.17
2020|2|FRUTAS IV GAMA|12308.85|23770.86|1.93|0.28|0.54
2020|3|TOTAL PATATAS|144056.38|137944.62|0.96|3.25|3.11
2020|3|PATATAS FRESCAS|104636.6|94686.83|0.9|2.36|2.14
2020|3|PATATAS CONGELADAS|4758.65|6222.38|1.31|0.11|0.14
2020|3|PATATAS PROCESADAS|6932.23|37035.41|5.34|0.16|0.84
2020|3|PATATAS FRITAS|5438.76|34789.0|6.4|0.12|0.79
2020|3|T.HORTALIZAS FRESCAS|257552.9|498665.95|1.94|5.81|11.25
2020|3|TOMATES|49440.89|89393.32|1.81|1.12|2.02
2020|3|CEBOLLAS|34088.44|43355.98|1.27|0.77|0.98
2020|3|AJOS|3284.05|14632.63|4.46|0.07|0.33
2020|3|COLES|7978.48|9059.05|1.14|0.18|0.2
2020|3|PEPINOS|5609.82|9300.27|1.66|0.13|0.21
2020|3|JUDIAS VERDES|7244.74|24341.28|3.36|0.16|0.55
2020|3|PIMIENTOS|20569.03|43817.53|2.13|0.46|0.99
2020|3|CHAMPIÑONES|5743.24|22749.85|3.96|0.13|0.51
2020|3|LECHUGAS|17836.29|48099.37|2.7|0.4|1.09
2020|3|ESPARRAGOS|4083.08|9218.55|2.26|0.09|0.21
2020|3|VERDURAS DE HOJA|6562.1|15551.73|2.37|0.15|0.35
2020|3|BERENJENAS|6501.18|10688.72|1.64|0.15|0.24
2020|3|ZANAHORIAS|17026.27|16483.0|0.97|0.38|0.37
2020|3|CALABACINES|19275.64|30324.57|1.57|0.44|0.68
2020|3|OTR.HORTALIZAS/VERD.|52309.65|111650.1|2.13|1.18|2.52
2020|3|BROCOLI|5928.15|11016.51|1.86|0.13|0.25
2020|3|ALCACHOFAS|10850.68|17713.69|1.63|0.24|0.4
2020|3|APIO|2058.45|3080.55|1.5|0.05|0.07
2020|3|COLIFLOR|2948.5|4550.85|1.54|0.07|0.1
2020|3|VERD./HORT. IV GAMA|28655.57|76154.31|2.66|0.65|1.72
2020|3|PUERROS|5239.97|13406.29|2.56|0.12|0.3
2020|3|T.FRUTAS FRESCAS|369006.74|621017.29|1.68|8.33|14.02
2020|3|NARANJAS|106709.0|106158.4|0.99|2.41|2.4
2020|3|MANDARINAS|33683.75|64240.73|1.91|0.76|1.45
2020|3|LIMONES|10641.15|17306.31|1.63|0.24|0.39
2020|3|PLATANOS|62228.78|97335.11|1.56|1.4|2.2
2020|3|MANZANAS|52382.0|79382.42|1.52|1.18|1.79
2020|3|PERAS|24399.08|40979.48|1.68|0.55|0.92
2020|3|MELOCOTONES|146.7|394.9|2.69|0.0|0.01
2020|3|NECTARINAS|621.96|1134.26|1.82|0.01|0.03
2020|3|ALBARICOQUES|130.3|249.62|1.92|0.0|0.01
2020|3|FRESONES|29920.07|80827.5|2.7|0.68|1.82
2020|3|MELONES|5869.84|10897.81|1.86|0.13|0.25
2020|3|SANDIAS|2020.78|3176.03|1.57|0.05|0.07
2020|3|CIRUELAS|1313.8|4054.93|3.09|0.03|0.09
2020|3|CEREZAS|104.81|201.59|1.92|0.0|0.0
2020|3|UVAS|3172.19|13607.02|4.29|0.07|0.31
2020|3|KIWI|13322.0|37239.65|2.8|0.3|0.84
2020|3|AGUACATE|6166.47|24173.83|3.92|0.14|0.55
2020|3|PIÑAS|7320.61|12363.99|1.69|0.17|0.28
2020|3|OTRAS FRUTAS FRESCAS|8853.44|27293.72|3.08|0.2|0.62
2020|3|POMELO|1121.39|2133.68|1.9|0.03|0.05
2020|3|CHIRIMOYAS|0.0|0.0|0.0|0.0|0.0
2020|3|MANGOS|2989.15|8434.67|2.82|0.07|0.19
2020|3|FRUTAS IV GAMA|17700.78|33072.66|1.87|0.4|0.75
2020|4|TOTAL PATATAS|153817.66|156573.56|1.02|3.47|3.53
2020|4|PATATAS FRESCAS|108469.2|104005.0|0.96|2.45|2.35
2020|4|PATATAS CONGELADAS|5094.47|6651.17|1.31|0.11|0.15
2020|4|PATATAS PROCESADAS|8050.8|45917.39|5.7|0.18|1.04
2020|4|PATATAS FRITAS|6754.75|44051.28|6.52|0.15|0.99
2020|4|T.HORTALIZAS FRESCAS|303814.22|618817.73|2.04|6.86|13.97
2020|4|TOMATES|61129.36|114617.1|1.87|1.38|2.59
2020|4|CEBOLLAS|38862.02|54342.43|1.4|0.88|1.23
2020|4|AJOS|3781.95|16543.84|4.37|0.09|0.37
2020|4|COLES|9029.54|10681.24|1.18|0.2|0.24
2020|4|PEPINOS|8538.81|13485.45|1.58|0.19|0.3
2020|4|JUDIAS VERDES|7486.64|26209.6|3.5|0.17|0.59
2020|4|PIMIENTOS|25185.79|58460.6|2.32|0.57|1.32
2020|4|CHAMPIÑONES|7289.3|28586.46|3.92|0.16|0.65
2020|4|LECHUGAS|20692.47|57213.84|2.76|0.47|1.29
2020|4|ESPARRAGOS|4870.8|12629.65|2.59|0.11|0.29
2020|4|VERDURAS DE HOJA|7998.52|19817.61|2.48|0.18|0.45
2020|4|BERENJENAS|9552.59|16432.42|1.72|0.22|0.37
2020|4|ZANAHORIAS|20621.82|20506.67|0.99|0.47|0.46
2020|4|CALABACINES|22983.62|39635.72|1.72|0.52|0.89
2020|4|OTR.HORTALIZAS/VERD.|55791.0|129655.1|2.32|1.26|2.93
2020|4|BROCOLI|6070.56|13743.13|2.26|0.14|0.31
2020|4|ALCACHOFAS|11039.91|21039.83|1.91|0.25|0.47
2020|4|APIO|2254.94|3651.96|1.62|0.05|0.08
2020|4|COLIFLOR|3352.28|6467.2|1.93|0.08|0.15
2020|4|VERD./HORT. IV GAMA|32610.25|88167.06|2.7|0.74|1.99
2020|4|PUERROS|5871.41|16540.81|2.82|0.13|0.37
2020|4|T.FRUTAS FRESCAS|434581.01|766815.93|1.76|9.81|17.31
2020|4|NARANJAS|124241.2|142344.9|1.15|2.8|3.21
2020|4|MANDARINAS|27983.48|56292.77|2.01|0.63|1.27
2020|4|LIMONES|14690.94|27005.85|1.84|0.33|0.61
2020|4|PLATANOS|72556.54|117267.0|1.62|1.64|2.65
2020|4|MANZANAS|59827.55|93777.98|1.57|1.35|2.12
2020|4|PERAS|28018.36|49780.19|1.78|0.63|1.12
2020|4|MELOCOTONES|1207.67|2678.37|2.22|0.03|0.06
2020|4|NECTARINAS|1513.48|3173.58|2.1|0.03|0.07
2020|4|ALBARICOQUES|718.04|2210.63|3.08|0.02|0.05
2020|4|FRESONES|35622.95|90227.71|2.53|0.8|2.04
2020|4|MELONES|9486.76|18161.5|1.91|0.21|0.41
2020|4|SANDIAS|7902.54|10536.44|1.33|0.18|0.24
2020|4|CIRUELAS|1711.18|5266.59|3.08|0.04|0.12
2020|4|CEREZAS|114.99|430.79|3.75|0.0|0.01
2020|4|UVAS|3800.16|15714.46|4.14|0.09|0.35
2020|4|KIWI|15285.96|44754.41|2.93|0.35|1.01
2020|4|AGUACATE|7420.39|32198.66|4.34|0.17|0.73
2020|4|PIÑAS|9958.09|16034.8|1.61|0.22|0.36
2020|4|OTRAS FRUTAS FRESCAS|12520.72|38959.3|3.11|0.28|0.88
2020|4|POMELO|1844.77|3425.55|1.86|0.04|0.08
2020|4|CHIRIMOYAS|10.11|44.16|4.37|0.0|0.0
2020|4|MANGOS|2976.04|8444.78|2.84|0.07|0.19
2020|4|FRUTAS IV GAMA|17719.29|34581.14|1.95|0.4|0.78
2020|5|TOTAL PATATAS|138387.73|139196.69|1.01|3.12|3.14
2020|5|PATATAS FRESCAS|99346.69|93433.55|0.94|2.24|2.11
2020|5|PATATAS CONGELADAS|4171.05|5496.42|1.32|0.09|0.12
2020|5|PATATAS PROCESADAS|6974.0|40266.72|5.77|0.16|0.91
2020|5|PATATAS FRITAS|6030.29|38802.84|6.43|0.14|0.88
2020|5|T.HORTALIZAS FRESCAS|288906.8|565957.25|1.96|6.52|12.77
2020|5|TOMATES|67383.64|115480.3|1.71|1.52|2.61
2020|5|CEBOLLAS|35409.9|48425.82|1.37|0.8|1.09
2020|5|AJOS|3607.41|15494.54|4.3|0.08|0.35
2020|5|COLES|6095.94|7375.32|1.21|0.14|0.17
2020|5|PEPINOS|10839.32|16848.49|1.55|0.24|0.38
2020|5|JUDIAS VERDES|7347.63|23708.0|3.23|0.17|0.54
2020|5|PIMIENTOS|23213.52|52972.3|2.28|0.52|1.2
2020|5|CHAMPIÑONES|6702.05|25930.28|3.87|0.15|0.59
2020|5|LECHUGAS|21347.32|57616.4|2.7|0.48|1.3
2020|5|ESPARRAGOS|5684.09|13800.01|2.43|0.13|0.31
2020|5|VERDURAS DE HOJA|6841.86|17196.48|2.51|0.15|0.39
2020|5|BERENJENAS|8657.17|14486.43|1.67|0.2|0.33
2020|5|ZANAHORIAS|18777.18|17939.73|0.96|0.42|0.4
2020|5|CALABACINES|22178.88|30909.95|1.39|0.5|0.7
2020|5|OTR.HORTALIZAS/VERD.|44820.9|107773.2|2.4|1.01|2.43
2020|5|BROCOLI|5643.53|12334.69|2.19|0.13|0.28
2020|5|ALCACHOFAS|8275.98|15618.49|1.89|0.19|0.35
2020|5|APIO|2135.7|3179.19|1.49|0.05|0.07
2020|5|COLIFLOR|2334.43|4359.4|1.87|0.05|0.1
2020|5|VERD./HORT. IV GAMA|31297.45|81212.23|2.59|0.71|1.83
2020|5|PUERROS|4849.47|13266.44|2.74|0.11|0.3
2020|5|T.FRUTAS FRESCAS|436369.54|824313.75|1.89|9.85|18.6
2020|5|NARANJAS|92190.21|115749.9|1.26|2.08|2.61
2020|5|MANDARINAS|7867.32|17575.38|2.23|0.18|0.4
2020|5|LIMONES|12589.4|25441.15|2.02|0.28|0.57
2020|5|PLATANOS|65028.38|104530.9|1.61|1.47|2.36
2020|5|MANZANAS|51341.73|79358.92|1.55|1.16|1.79
2020|5|PERAS|21581.19|41075.02|1.9|0.49|0.93
2020|5|MELOCOTONES|7977.18|20275.06|2.54|0.18|0.46
2020|5|NECTARINAS|7603.2|15192.81|2.0|0.17|0.34
2020|5|ALBARICOQUES|15151.44|37672.28|2.49|0.34|0.85
2020|5|FRESONES|25004.67|66592.39|2.66|0.56|1.5
2020|5|MELONES|20909.24|36909.76|1.77|0.47|0.83
2020|5|SANDIAS|50005.58|66552.81|1.33|1.13|1.5
2020|5|CIRUELAS|1528.76|4602.39|3.01|0.03|0.1
2020|5|CEREZAS|6901.08|33252.57|4.82|0.16|0.75
2020|5|UVAS|3523.3|14411.5|4.09|0.08|0.33
2020|5|KIWI|12920.41|44456.28|3.44|0.29|1.0
2020|5|AGUACATE|7237.0|31131.73|4.3|0.16|0.7
2020|5|PIÑAS|8908.47|16085.13|1.81|0.2|0.36
2020|5|OTRAS FRUTAS FRESCAS|18100.97|53447.77|2.95|0.41|1.21
2020|5|POMELO|1269.96|2374.76|1.87|0.03|0.05
2020|5|CHIRIMOYAS|4.36|30.02|6.89|0.0|0.0
2020|5|MANGOS|3026.34|8571.0|2.83|0.07|0.19
2020|5|FRUTAS IV GAMA|16507.45|32747.53|1.98|0.37|0.74
2020|6|TOTAL PATATAS|118550.07|115773.81|0.98|2.68|2.61
2020|6|PATATAS FRESCAS|85621.93|77578.62|0.91|1.93|1.75
2020|6|PATATAS CONGELADAS|3684.93|5008.38|1.36|0.08|0.11
2020|6|PATATAS PROCESADAS|5848.64|33186.81|5.67|0.13|0.75
2020|6|PATATAS FRITAS|4989.75|31839.18|6.38|0.11|0.72
2020|6|T.HORTALIZAS FRESCAS|247215.64|471135.44|1.91|5.58|10.63
2020|6|TOMATES|66660.26|111147.6|1.67|1.5|2.51
2020|6|CEBOLLAS|30376.89|38315.4|1.26|0.69|0.86
2020|6|AJOS|3049.76|13271.96|4.35|0.07|0.3
2020|6|COLES|4628.83|5352.01|1.16|0.1|0.12
2020|6|PEPINOS|12863.51|18521.05|1.44|0.29|0.42
2020|6|JUDIAS VERDES|7050.12|23370.93|3.31|0.16|0.53
2020|6|PIMIENTOS|22352.62|45839.88|2.05|0.5|1.03
2020|6|CHAMPIÑONES|5323.71|22131.64|4.16|0.12|0.5
2020|6|LECHUGAS|18751.71|50562.32|2.7|0.42|1.14
2020|6|ESPARRAGOS|2592.73|7370.43|2.84|0.06|0.17
2020|6|VERDURAS DE HOJA|4494.24|12154.74|2.7|0.1|0.27
2020|6|BERENJENAS|8200.39|12939.44|1.58|0.19|0.29
2020|6|ZANAHORIAS|15131.89|14175.06|0.94|0.34|0.32
2020|6|CALABACINES|18255.28|24556.77|1.35|0.41|0.55
2020|6|OTR.HORTALIZAS/VERD.|27483.7|71426.21|2.6|0.62|1.61
2020|6|BROCOLI|3866.62|8971.51|2.32|0.09|0.2
2020|6|ALCACHOFAS|1744.45|3989.21|2.29|0.04|0.09
2020|6|APIO|1576.24|2509.62|1.59|0.04|0.06
2020|6|COLIFLOR|1271.52|2539.96|2.0|0.03|0.06
2020|6|VERD./HORT. IV GAMA|26704.91|69757.7|2.61|0.6|1.57
2020|6|PUERROS|3366.6|9224.31|2.74|0.08|0.21
2020|6|T.FRUTAS FRESCAS|428048.37|773987.98|1.81|9.66|17.47
2020|6|NARANJAS|49736.3|67633.83|1.36|1.12|1.53
2020|6|MANDARINAS|1025.19|2360.06|2.3|0.02|0.05
2020|6|LIMONES|11373.21|21177.94|1.86|0.26|0.48
2020|6|PLATANOS|50025.29|78843.02|1.58|1.13|1.78
2020|6|MANZANAS|34910.0|53885.14|1.54|0.79|1.22
2020|6|PERAS|13664.33|27535.25|2.02|0.31|0.62
2020|6|MELOCOTONES|22609.58|48789.88|2.16|0.51|1.1
2020|6|NECTARINAS|14247.22|27255.69|1.91|0.32|0.62
2020|6|ALBARICOQUES|13676.09|30637.71|2.24|0.31|0.69
2020|6|FRESONES|5078.56|16790.77|3.31|0.11|0.38
2020|6|MELONES|44967.09|68229.22|1.52|1.01|1.54
2020|6|SANDIAS|93346.52|93800.84|1.0|2.11|2.12
2020|6|CIRUELAS|5792.12|12285.44|2.12|0.13|0.28
2020|6|CEREZAS|19460.54|87420.19|4.49|0.44|1.97
2020|6|UVAS|2053.19|7171.09|3.49|0.05|0.16
2020|6|KIWI|9791.23|36168.06|3.69|0.22|0.82
2020|6|AGUACATE|7069.81|26025.15|3.68|0.16|0.59
2020|6|PIÑAS|7756.62|12755.64|1.64|0.18|0.29
2020|6|OTRAS FRUTAS FRESCAS|21465.48|55223.06|2.57|0.48|1.25
2020|6|POMELO|1465.01|2999.77|2.05|0.03|0.07
2020|6|CHIRIMOYAS|0.0|0.0|0.0|0.0|0.0
2020|6|MANGOS|2333.27|6429.56|2.76|0.05|0.15
2020|6|FRUTAS IV GAMA|15607.41|31143.27|2.0|0.35|0.7
2020|7|TOMATES|74111.99|120124.2|1.62|1.67|2.71
2020|7|CEBOLLAS|28290.45|35155.54|1.24|0.64|0.79
2020|7|LECHUGAS|17223.53|47468.82|2.76|0.39|1.07
2020|7|PIMIENTOS|22940.5|44005.62|1.92|0.52|0.99
2020|7|JUDIAS VERDES|9266.35|31458.49|3.39|0.21|0.71
2020|7|COLES|3315.25|3749.59|1.13|0.07|0.08
2020|7|NARANJAS|33012.21|46053.61|1.4|0.74|1.04
2020|7|MANDARINAS|718.23|1521.53|2.12|0.02|0.03
2020|7|LIMONES|9894.6|18370.43|1.86|0.22|0.41
2020|7|PLATANOS|42572.49|67823.14|1.59|0.96|1.53
2020|7|MANZANAS|25733.46|41543.94|1.61|0.58|0.94
2020|7|PERAS|10791.59|20791.84|1.93|0.24|0.47
2020|7|MELOCOTONES|34279.57|65720.55|1.92|0.77|1.48
2020|7|ALBARICOQUES|6350.3|14606.3|2.3|0.14|0.33
2020|7|FRESONES|1885.53|7824.46|4.15|0.04|0.18
2020|7|MELONES|75112.25|84902.47|1.13|1.69|1.92
2020|7|SANDIAS|121701.3|90727.77|0.75|2.74|2.05
2020|7|CIRUELAS|10601.36|21042.86|1.98|0.24|0.47
2020|7|CEREZAS|9249.03|47511.59|5.14|0.21|1.07
2020|7|UVAS|3613.12|11736.25|3.25|0.08|0.26
2020|7|KIWI|9410.67|34961.04|3.72|0.21|0.79
2020|7|PATATAS FRESCAS|90175.98|79025.45|0.88|2.03|1.78
2020|7|T.HORTALIZAS FRESCAS|242399.04|448389.61|1.85|5.46|10.11
2020|7|T.FRUTAS FRESCAS|451789.94|702647.2|1.56|10.18|15.85
2020|8|TOMATES|64452.71|105649.3|1.64|1.45|2.38
2020|8|CEBOLLAS|26491.05|33939.18|1.28|0.6|0.77
2020|8|LECHUGAS|15760.23|41983.69|2.66|0.36|0.95
2020|8|PIMIENTOS|23015.39|44520.41|1.93|0.52|1.0
2020|8|JUDIAS VERDES|6575.16|26406.77|4.02|0.15|0.6
2020|8|COLES|3460.95|3770.14|1.09|0.08|0.09
2020|8|NARANJAS|22936.44|39001.81|1.7|0.52|0.88
2020|8|MANDARINAS|1499.96|3048.43|2.03|0.03|0.07
2020|8|LIMONES|9354.49|18078.57|1.93|0.21|0.41
2020|8|PLATANOS|36262.03|58853.52|1.62|0.82|1.33
2020|8|MANZANAS|25307.8|40563.22|1.6|0.57|0.92
2020|8|PERAS|13387.91|24549.24|1.83|0.3|0.55
2020|8|MELOCOTONES|31865.5|59874.19|1.88|0.72|1.35
2020|8|ALBARICOQUES|1597.27|3676.89|2.3|0.04|0.08
2020|8|FRESONES|1312.5|6074.11|4.63|0.03|0.14
2020|8|MELONES|81329.97|80985.69|1.0|1.83|1.83
2020|8|SANDIAS|99670.37|66535.96|0.67|2.25|1.5
2020|8|CIRUELAS|11904.57|24050.41|2.02|0.27|0.54
2020|8|CEREZAS|931.26|5250.7|5.64|0.02|0.12
2020|8|UVAS|7799.39|20798.26|2.67|0.18|0.47
2020|8|KIWI|7943.37|30698.2|3.86|0.18|0.69
2020|8|PATATAS FRESCAS|74085.89|66028.82|0.89|1.67|1.49
2020|8|T.HORTALIZAS FRESCAS|217270.54|409019.27|1.88|4.9|9.23
2020|8|T.FRUTAS FRESCAS|401113.71|594976.88|1.48|9.04|13.42
2020|9|TOMATES|64894.57|115161.0|1.77|1.46|2.6
2020|9|CEBOLLAS|29660.96|36335.52|1.23|0.67|0.82
2020|9|LECHUGAS|15879.52|43313.25|2.73|0.36|0.98
2020|9|PIMIENTOS|27633.09|59697.46|2.16|0.62|1.35
2020|9|JUDIAS VERDES|6688.37|25314.37|3.78|0.15|0.57
2020|9|COLES|5498.32|6273.87|1.14|0.12|0.14
2020|9|NARANJAS|26007.96|47716.38|1.83|0.59|1.08
2020|9|MANDARINAS|5970.46|12196.5|2.04|0.13|0.28
2020|9|LIMONES|9375.09|18656.68|1.99|0.21|0.42
2020|9|PLATANOS|44651.93|73126.22|1.64|1.01|1.65
2020|9|MANZANAS|36432.66|58578.08|1.61|0.82|1.32
2020|9|PERAS|20333.21|34857.81|1.71|0.46|0.79
2020|9|MELOCOTONES|25601.73|55878.9|2.18|0.58|1.26
2020|9|ALBARICOQUES|290.57|528.15|1.82|0.01|0.01
2020|9|FRESONES|1381.92|5657.11|4.09|0.03|0.13
2020|9|MELONES|77570.51|72800.62|0.94|1.75|1.64
2020|9|SANDIAS|51830.72|45308.76|0.87|1.17|1.02
2020|9|CIRUELAS|12767.94|24875.1|1.95|0.29|0.56
2020|9|CEREZAS|402.31|1152.25|2.86|0.01|0.03
2020|9|UVAS|21201.95|52061.69|2.46|0.48|1.17
2020|9|KIWI|8909.03|35924.77|4.03|0.2|0.81
2020|9|PATATAS FRESCAS|84453.33|75146.3|0.89|1.9|1.7
2020|9|T.HORTALIZAS FRESCAS|244130.14|477824.67|1.96|5.5|10.78
2020|9|T.FRUTAS FRESCAS|385879.27|652149.54|1.69|8.7|14.71
2020|10|TOMATES|52238.0|96244.33|1.84|1.18|2.17
2020|10|CEBOLLAS|32327.0|40006.25|1.24|0.73|0.9
2020|10|LECHUGAS|16010.76|45169.75|2.82|0.36|1.02
2020|10|PIMIENTOS|26486.91|50703.32|1.91|0.6|1.14
2020|10|JUDIAS VERDES|8567.84|29662.35|3.46|0.19|0.67
2020|10|COLES|8010.26|8841.25|1.1|0.18|0.2
2020|10|NARANJAS|39240.26|64232.3|1.64|0.88|1.45
2020|10|MANDARINAS|32852.15|56137.96|1.71|0.74|1.27
2020|10|LIMONES|11153.38|20670.52|1.85|0.25|0.47
