Year|Month_INICIO|Month_FIN|SECTOR|SUBSECTOR|PRODUCTO|PRECIO
2020|3|3||Frutales no cítricos|AGUACATE|1.07
2020|3|3||Frutales no cítricos|AGUACATE|1.74
2020|3|3||Frutales no cítricos|AGUACATE|2.32
2020|3|3||Frutales no cítricos|AGUACATE|1.65
2020|3|3||Frutales no cítricos|AGUACATE|2.87
2020|3|3||Frutales no cítricos|AGUACATE|1.55
2020|3|3||Frutales no cítricos|AGUACATE|0.45
2020|3|3||Frutales no cítricos|AGUACATE|1.1
2020|3|3||Frutales no cítricos|AGUACATE|0.27
2020|3|3||Frutales no cítricos|AGUACATE|1.03
2020|3|3||Frutales no cítricos|AGUACATE|3.81
2020|3|3||Frutales no cítricos|AGUACATE|1.75
2020|3|3||Frutales no cítricos|AGUACATE|1.96
2020|3|3||Frutales no cítricos|AGUACATE|0.67
2020|3|3||Frutales no cítricos|AGUACATE|2.36
2020|3|3||Frutales no cítricos|AGUACATE|2.41
2020|3|3||Frutales no cítricos|AGUACATE|1.69
2020|3|3||Frutales no cítricos|AGUACATE|2.77
2020|3|3||Frutales no cítricos|AGUACATE|3.84
2020|3|3||Frutales no cítricos|AGUACATE|1.66
2020|3|3||Frutales no cítricos|AGUACATE|2.87
2020|3|3||Frutales no cítricos|AGUACATE|1.33
2020|3|3||Frutales no cítricos|AGUACATE|0.65
2020|3|3||Frutales no cítricos|AGUACATE|1.78
2020|3|3||Frutales no cítricos|AGUACATE|1.13
2020|3|3||Frutales no cítricos|AGUACATE|0.27
2020|3|3||Frutales no cítricos|AGUACATE|3.43
2020|3|3||Frutales no cítricos|AGUACATE|2.34
2020|3|3||Frutales no cítricos|AGUACATE|1.53
2020|3|3||Frutales no cítricos|AGUACATE|1.52
2020|3|3||Frutales no cítricos|AGUACATE|1.9
2020|3|3||Frutales no cítricos|AGUACATE|0.75
2020|3|3||Frutales no cítricos|AGUACATE|1.73
2020|3|3||Frutales no cítricos|AGUACATE|2.37
2020|3|3||Frutales no cítricos|AGUACATE|1.71
2020|3|3||Frutales no cítricos|AGUACATE|2.85
2020|3|3||Frutales no cítricos|AGUACATE|1.46
2020|3|3||Frutales no cítricos|AGUACATE|0.47
2020|3|3||Frutales no cítricos|AGUACATE|1.62
2020|3|3||Frutales no cítricos|AGUACATE|0.85
2020|3|3||Frutales no cítricos|AGUACATE|0.27
2020|3|3||Frutales no cítricos|AGUACATE|1.06
2020|3|3||Frutales no cítricos|AGUACATE|3.65
2020|3|3||Frutales no cítricos|AGUACATE|0.6
2020|3|3||Hortícolas al aire libre|AJO|2.98
2020|3|3||Hortícolas al aire libre|AJO|2.65
2020|3|3||Hortícolas al aire libre|AJO|2.9
2020|3|3||Hortícolas al aire libre|AJO|2.84
2020|3|3||Frutales de cáscara|ALMENDRA|6.46
2020|3|3||Frutales de cáscara|ALMENDRA|5.04
2020|3|3||Frutales de cáscara|ALMENDRA|5.15
2020|3|3||Frutales de cáscara|ALMENDRA|5.25
2020|3|3||Frutales de cáscara|ALMENDRA|6.34
2020|3|3||Frutales de cáscara|ALMENDRA|4.9
2020|3|3||Frutales de cáscara ecológicos|ALMENDRA (ECO)|9.46
2020|3|3||Frutales de cáscara ecológicos|ALMENDRA (ECO)|9.38
2020|3|3||Frutos rojos|ARANDANO|4.74
2020|3|3||Frutos rojos|ARANDANO|5.77
2020|3|3||Frutos rojos|ARANDANO|5.88
2020|3|3||Frutos rojos|ARANDANO|5.28
2020|3|3||Hortícolas protegidos|BERENJENA|0.77
2020|3|3||Hortícolas protegidos|BERENJENA|0.42
2020|3|3||Hortícolas protegidos|BERENJENA|0.48
2020|3|3||Hortícolas protegidos|BERENJENA|0.84
2020|3|3||Hortícolas protegidos|BERENJENA|1.98
2020|3|3||Hortícolas protegidos|BERENJENA|0.31
2020|3|3||Hortícolas protegidos|BERENJENA|0.13
2020|3|3||Hortícolas protegidos|BERENJENA|0.24
2020|3|3||Hortícolas protegidos|BERENJENA|0.62
2020|3|3||Hortícolas protegidos|BERENJENA|0.31
2020|3|3||Hortícolas protegidos|BERENJENA|0.09
2020|3|3||Hortícolas protegidos|BERENJENA|0.32
2020|3|3||Hortícolas protegidos|BERENJENA|1.87
2020|3|3||Hortícolas protegidos|BERENJENA|0.2
2020|3|3||Hortícolas protegidos|BERENJENA|0.62
2020|3|3||Hortícolas protegidos|BERENJENA|0.66
2020|3|3||Hortícolas protegidos|BERENJENA|0.26
2020|3|3||Hortícolas protegidos|BERENJENA|0.66
2020|3|3||Hortícolas protegidos|BERENJENA|1.01
2020|3|3||Hortícolas protegidos|BERENJENA|0.42
2020|3|3||Hortícolas protegidos|BERENJENA|0.08
2020|3|3||Hortícolas protegidos|BERENJENA|0.48
2020|3|3||Hortícolas protegidos|BERENJENA|1.79
2020|3|3||Hortícolas protegidos|BERENJENA|0.1
2020|3|3||Hortícolas protegidos|BERENJENA|0.82
2020|3|3||Hortícolas protegidos|BERENJENA|0.19
2020|3|3||Hortícolas protegidos|BERENJENA|0.91
2020|3|3||Hortícolas protegidos|BERENJENA|1.01
2020|3|3||Hortícolas protegidos|BERENJENA|0.62
2020|3|3||Hortícolas protegidos|BERENJENA|0.11
2020|3|3||Hortícolas protegidos|BERENJENA|0.62
2020|3|3||Hortícolas protegidos|BERENJENA|2.05
2020|3|3||Hortícolas protegidos|BERENJENA|0.13
2020|3|3||Hortícolas protegidos|BERENJENA|0.66
2020|3|3||Hortícolas protegidos|BERENJENA|0.12
2020|3|3||Hortícolas protegidos|BERENJENA|0.71
2020|3|3||Hortícolas protegidos ecológicos|BERENJENA (ECO)|0.92
2020|3|3||Hortícolas protegidos ecológicos|BERENJENA (ECO)|1.05
2020|3|3||Hortícolas protegidos ecológicos|BERENJENA (ECO)|0.73
2020|3|3||Hortícolas protegidos ecológicos|BERENJENA (ECO)|0.76
2020|3|3||Hortícolas protegidos|CALABACIN|0.61
2020|3|3||Hortícolas protegidos|CALABACIN|0.64
2020|3|3||Hortícolas protegidos|CALABACIN|0.27
2020|3|3||Hortícolas protegidos|CALABACIN|0.13
2020|3|3||Hortícolas protegidos|CALABACIN|0.26
2020|3|3||Hortícolas protegidos|CALABACIN|0.13
2020|3|3||Hortícolas protegidos|CALABACIN|1.16
2020|3|3||Hortícolas protegidos|CALABACIN|0.67
2020|3|3||Hortícolas protegidos|CALABACIN|0.12
2020|3|3||Hortícolas protegidos|CALABACIN|1.08
2020|3|3||Hortícolas protegidos|CALABACIN|0.5
2020|3|3||Hortícolas protegidos|CALABACIN|1.2
2020|3|3||Hortícolas protegidos|CALABACIN|0.99
2020|3|3||Hortícolas protegidos|CALABACIN|0.39
2020|3|3||Hortícolas protegidos|CALABACIN|0.94
2020|3|3||Hortícolas protegidos|CALABACIN|0.73
2020|3|3||Hortícolas protegidos|CALABACIN|0.48
2020|3|3||Hortícolas protegidos|CALABACIN|0.22
2020|3|3||Hortícolas protegidos|CALABACIN|0.45
2020|3|3||Hortícolas protegidos|CALABACIN|0.6
2020|3|3||Hortícolas protegidos|CALABACIN|0.7
2020|3|3||Hortícolas protegidos|CALABACIN|0.12
2020|3|3||Hortícolas protegidos|CALABACIN|0.97
2020|3|3||Hortícolas protegidos|CALABACIN|0.2
2020|3|3||Hortícolas protegidos ecológicos|CALABACIN (ECO)|1.2
2020|3|3||Hortícolas protegidos ecológicos|CALABACIN (ECO)|0.91
2020|3|3||Hortícolas protegidos ecológicos|CALABACIN (ECO)|0.54
2020|3|3||Hortícolas protegidos ecológicos|CALABACIN (ECO)|0.49
2020|3|3||Hortícolas al aire libre|CEBOLLA|0.46
2020|3|3||Hortícolas al aire libre|CEBOLLA|0.43
2020|3|3||Hortícolas al aire libre|CEBOLLA|0.44
2020|3|3||Hortícolas al aire libre|CEBOLLA|0.45
2020|3|3||Frutales no cítricos|CHIRIMOYA|2.44
2020|3|3||Frutales no cítricos|CHIRIMOYA|1.96
2020|3|3||Frutales no cítricos|CHIRIMOYA|1.6
2020|3|3||Frutales no cítricos|CHIRIMOYA|0.8
2020|3|3||Frutales no cítricos|CHIRIMOYA|0.72
2020|3|3||Frutales no cítricos|CHIRIMOYA|1.79
2020|3|3||Frutales no cítricos|CHIRIMOYA|2.24
2020|3|3||Frutales no cítricos|CHIRIMOYA|2.61
2020|3|3||Frutales no cítricos|CHIRIMOYA|2.44
2020|3|3||Frutales no cítricos|CHIRIMOYA|2.12
2020|3|3||Frutales no cítricos|CHIRIMOYA|1.72
2020|3|3||Frutales no cítricos|CHIRIMOYA|0.74
2020|3|3||Frutales no cítricos|CHIRIMOYA|1.16
2020|3|3||Frutales no cítricos|CHIRIMOYA|0.68
2020|3|3||Frutales no cítricos|CHIRIMOYA|1.39
2020|3|3||Frutales no cítricos|CHIRIMOYA|2.31
2020|3|3||Hortícolas al aire libre|ESPARRAGO|2.16
2020|3|3||Hortícolas al aire libre|ESPARRAGO|4.48
2020|3|3||Hortícolas al aire libre|ESPARRAGO|4.36
2020|3|3||Hortícolas al aire libre|ESPARRAGO|4.33
2020|3|3||Hortícolas al aire libre|ESPARRAGO|2.15
2020|3|3||Hortícolas al aire libre|ESPARRAGO|1.95
2020|3|3||Hortícolas al aire libre|ESPARRAGO|4.43
2020|3|3||Hortícolas al aire libre|ESPARRAGO|2.01
2020|3|3||Frutos rojos|FRAMBUESA|5.47
2020|3|3||Frutos rojos|FRAMBUESA|6.24
2020|3|3||Frutos rojos|FRAMBUESA|6.0
2020|3|3||Frutos rojos|FRAMBUESA|4.72
2020|3|3||Frutos rojos|FRESÓN|1.67
2020|3|3||Frutos rojos|FRESÓN|1.45
2020|3|3||Frutos rojos|FRESÓN|0.97
2020|3|3||Frutos rojos|FRESÓN|1.51
2020|3|3||Frutos rojos|FRESÓN|0.81
2020|3|3||Frutos rojos|FRESÓN|1.51
2020|3|3||Frutos rojos|FRESÓN|1.77
2020|3|3||Frutos rojos|FRESÓN|1.12
2020|3|3||Frutos rojos|FRESÓN|1.63
2020|3|3||Frutos rojos|FRESÓN|1.73
2020|3|3||Frutos rojos|FRESÓN|1.14
2020|3|3||Frutos rojos|FRESÓN|1.9
2020|3|3||Hortícolas protegidos|JUDIA VERDE|2.29
2020|3|3||Hortícolas protegidos|JUDIA VERDE|2.42
2020|3|3||Hortícolas protegidos|JUDIA VERDE|0.23
2020|3|3||Hortícolas protegidos|JUDIA VERDE|1.93
2020|3|3||Hortícolas protegidos|JUDIA VERDE|2.1
2020|3|3||Hortícolas protegidos|JUDIA VERDE|1.91
2020|3|3||Hortícolas protegidos|JUDIA VERDE|0.59
2020|3|3||Hortícolas protegidos|JUDIA VERDE|2.15
2020|3|3||Hortícolas protegidos|JUDIA VERDE|0.63
2020|3|3||Hortícolas protegidos|JUDIA VERDE|2.92
2020|3|3||Hortícolas protegidos|JUDIA VERDE|2.2
2020|3|3||Hortícolas protegidos|JUDIA VERDE|0.32
2020|3|3||Hortícolas protegidos|JUDIA VERDE|1.93
2020|3|3||Hortícolas protegidos|JUDIA VERDE|2.03
2020|3|3||Hortícolas protegidos|JUDIA VERDE|2.78
2020|3|3||Hortícolas protegidos|JUDIA VERDE|1.26
2020|3|3||Hortícolas protegidos|JUDIA VERDE|3.13
2020|3|3||Hortícolas protegidos|JUDIA VERDE|0.68
2020|3|3||Hortícolas protegidos|JUDIA VERDE|2.36
2020|3|3||Hortícolas protegidos|JUDIA VERDE|0.22
2020|3|3||Hortícolas protegidos|JUDIA VERDE|2.69
2020|3|3||Hortícolas protegidos|JUDIA VERDE|2.48
2020|3|3||Hortícolas protegidos|JUDIA VERDE|0.63
2020|3|3||Hortícolas protegidos|JUDIA VERDE|0.18
2020|3|3||Hortícolas protegidos|JUDIA VERDE|2.24
2020|3|3||Hortícolas protegidos|JUDIA VERDE|2.24
2020|3|3||Hortícolas protegidos|JUDIA VERDE|2.31
2020|3|3||Hortícolas protegidos|JUDIA VERDE|2.26
2020|3|3||Hortícolas protegidos|JUDIA VERDE|1.98
2020|3|3||Hortícolas protegidos|JUDIA VERDE|0.2
2020|3|3||Hortícolas protegidos|JUDIA VERDE|1.92
2020|3|3||Hortícolas protegidos|JUDIA VERDE|0.69
2020|3|3||Hortícolas protegidos|JUDIA VERDE|2.12
2020|3|3||Hortícolas protegidos|JUDIA VERDE|2.09
2020|3|3||Hortícolas protegidos|JUDIA VERDE|0.37
2020|3|3||Hortícolas protegidos|JUDIA VERDE|2.36
2020|3|3||Hortícolas protegidos ecológicos|JUDIA VERDE (ECO)|2.37
2020|3|3||Hortícolas protegidos ecológicos|JUDIA VERDE (ECO)|2.4
2020|3|3||Hortícolas protegidos ecológicos|JUDIA VERDE (ECO)|2.29
2020|3|3||Hortícolas protegidos ecológicos|JUDIA VERDE (ECO)|2.43
2020|3|3||Hortícolas al aire libre|LECHUGA|1.13
2020|3|3||Hortícolas al aire libre|LECHUGA|0.94
2020|3|3||Hortícolas al aire libre|LECHUGA|0.9
2020|3|3||Hortícolas al aire libre|LECHUGA|1.1
2020|3|3||Citricos|LIMON|0.87
2020|3|3||Citricos|LIMON|0.9
2020|3|3||Citricos|LIMON|0.95
2020|3|3||Citricos|LIMON|1.1
2020|3|3||Citricos|MANDARINA|1.13
2020|3|3||Citricos|MANDARINA|1.17
2020|3|3||Citricos|MANDARINA|1.1
2020|3|3||Citricos|MANDARINA|1.18
2020|3|3||Frutales no cítricos|MANGO|2.91
2020|3|3||Frutales no cítricos|MANGO|2.72
2020|3|3||Frutales no cítricos|MANGO|3.4
2020|3|3||Frutales no cítricos|MANGO|3.36
2020|3|3||Hortícolas protegidos|MELON|1.34
2020|3|3||Hortícolas protegidos|MELON|1.25
2020|3|3||Hortícolas protegidos|MELON|1.28
2020|3|3||Hortícolas protegidos|MELON|1.43
2020|3|3||Citricos|NARANJA|0.82
2020|3|3||Citricos|NARANJA|0.79
2020|3|3||Citricos|NARANJA|0.73
2020|3|3||Citricos|NARANJA|0.75
2020|3|3||Hortícolas protegidos|PEPINO|0.13
2020|3|3||Hortícolas protegidos|PEPINO|0.39
2020|3|3||Hortícolas protegidos|PEPINO|0.8
2020|3|3||Hortícolas protegidos|PEPINO|1.33
2020|3|3||Hortícolas protegidos|PEPINO|0.23
2020|3|3||Hortícolas protegidos|PEPINO|0.06
2020|3|3||Hortícolas protegidos|PEPINO|0.21
2020|3|3||Hortícolas protegidos|PEPINO|0.51
2020|3|3||Hortícolas protegidos|PEPINO|0.19
2020|3|3||Hortícolas protegidos|PEPINO|0.15
2020|3|3||Hortícolas protegidos|PEPINO|0.94
2020|3|3||Hortícolas protegidos|PEPINO|0.12
2020|3|3||Hortícolas protegidos|PEPINO|0.47
2020|3|3||Hortícolas protegidos|PEPINO|0.19
2020|3|3||Hortícolas protegidos|PEPINO|0.56
2020|3|3||Hortícolas protegidos|PEPINO|0.2
2020|3|3||Hortícolas protegidos|PEPINO|0.53
2020|3|3||Hortícolas protegidos|PEPINO|0.16
2020|3|3||Hortícolas protegidos|PEPINO|0.22
2020|3|3||Hortícolas protegidos|PEPINO|0.79
2020|3|3||Hortícolas protegidos|PEPINO|0.22
2020|3|3||Hortícolas protegidos|PEPINO|0.83
2020|3|3||Hortícolas protegidos|PEPINO|1.32
2020|3|3||Hortícolas protegidos|PEPINO|0.6
2020|3|3||Hortícolas protegidos|PEPINO|0.16
2020|3|3||Hortícolas protegidos|PEPINO|0.55
2020|3|3||Hortícolas protegidos|PEPINO|0.74
2020|3|3||Hortícolas protegidos|PEPINO|0.21
2020|3|3||Hortícolas protegidos|PEPINO|0.67
2020|3|3||Hortícolas protegidos|PEPINO|0.43
2020|3|3||Hortícolas protegidos|PEPINO|0.96
2020|3|3||Hortícolas protegidos|PEPINO|0.87
2020|3|3||Hortícolas protegidos|PEPINO|1.33
2020|3|3||Hortícolas protegidos|PEPINO|0.28
2020|3|3||Hortícolas protegidos|PEPINO|0.09
2020|3|3||Hortícolas protegidos|PEPINO|0.27
2020|3|3||Hortícolas protegidos|PEPINO|0.05
2020|3|3||Hortícolas protegidos|PEPINO|0.15
2020|3|3||Hortícolas protegidos|PEPINO|0.17
2020|3|3||Hortícolas protegidos|PEPINO|0.28
2020|3|3||Hortícolas protegidos|PEPINO|0.22
2020|3|3||Hortícolas protegidos|PEPINO|0.16
2020|3|3||Hortícolas protegidos|PEPINO|0.05
2020|3|3||Hortícolas protegidos|PEPINO|0.15
2020|3|3||Hortícolas protegidos|PEPINO|0.89
2020|3|3||Hortícolas protegidos|PEPINO|0.66
2020|3|3||Hortícolas protegidos|PEPINO|1.37
2020|3|3||Hortícolas protegidos|PEPINO|0.16
2020|3|3||Hortícolas protegidos ecológicos|PEPINO (ECO)|1.06
2020|3|3||Hortícolas protegidos ecológicos|PEPINO (ECO)|1.06
2020|3|3||Hortícolas protegidos ecológicos|PEPINO (ECO)|1.0
2020|3|3||Hortícolas protegidos ecológicos|PEPINO (ECO)|0.99
2020|3|3||Hortícolas protegidos|PIMIENTO|0.36
2020|3|3||Hortícolas protegidos|PIMIENTO|1.03
2020|3|3||Hortícolas protegidos|PIMIENTO|0.44
2020|3|3||Hortícolas protegidos|PIMIENTO|1.12
2020|3|3||Hortícolas protegidos|PIMIENTO|1.09
2020|3|3||Hortícolas protegidos|PIMIENTO|0.28
2020|3|3||Hortícolas protegidos|PIMIENTO|0.95
2020|3|3||Hortícolas protegidos|PIMIENTO|1.23
2020|3|3||Hortícolas protegidos|PIMIENTO|0.39
2020|3|3||Hortícolas protegidos|PIMIENTO|1.13
2020|3|3||Hortícolas protegidos|PIMIENTO|1.73
2020|3|3||Hortícolas protegidos|PIMIENTO|1.1
2020|3|3||Hortícolas protegidos|PIMIENTO|1.58
2020|3|3||Hortícolas protegidos|PIMIENTO|0.49
2020|3|3||Hortícolas protegidos|PIMIENTO|1.42
2020|3|3||Hortícolas protegidos|PIMIENTO|0.33
2020|3|3||Hortícolas protegidos|PIMIENTO|1.0
2020|3|3||Hortícolas protegidos|PIMIENTO|0.34
2020|3|3||Hortícolas protegidos|PIMIENTO|0.42
2020|3|3||Hortícolas protegidos|PIMIENTO|0.36
2020|3|3||Hortícolas protegidos|PIMIENTO|1.06
2020|3|3||Hortícolas protegidos|PIMIENTO|1.05
2020|3|3||Hortícolas protegidos|PIMIENTO|1.22
2020|3|3||Hortícolas protegidos|PIMIENTO|0.27
2020|3|3||Hortícolas protegidos|PIMIENTO|0.86
2020|3|3||Hortícolas protegidos|PIMIENTO|0.95
2020|3|3||Hortícolas protegidos|PIMIENTO|0.31
2020|3|3||Hortícolas protegidos|PIMIENTO|0.87
2020|3|3||Hortícolas protegidos|PIMIENTO|1.61
2020|3|3||Hortícolas protegidos|PIMIENTO|1.6
2020|3|3||Hortícolas protegidos|PIMIENTO|1.78
2020|3|3||Hortícolas protegidos|PIMIENTO|1.14
2020|3|3||Hortícolas protegidos|PIMIENTO|0.31
2020|3|3||Hortícolas protegidos|PIMIENTO|1.14
2020|3|3||Hortícolas protegidos|PIMIENTO|1.52
2020|3|3||Hortícolas protegidos|PIMIENTO|1.03
2020|3|3||Hortícolas protegidos|PIMIENTO|0.31
2020|3|3||Hortícolas protegidos|PIMIENTO|0.98
2020|3|3||Hortícolas protegidos|PIMIENTO|0.93
2020|3|3||Hortícolas protegidos|PIMIENTO|0.31
2020|3|3||Hortícolas protegidos|PIMIENTO|0.84
2020|3|3||Hortícolas protegidos|PIMIENTO|0.94
2020|3|3||Hortícolas protegidos|PIMIENTO|0.27
2020|3|3||Hortícolas protegidos|PIMIENTO|0.91
2020|3|3||Hortícolas protegidos|PIMIENTO|1.27
2020|3|3||Hortícolas protegidos|PIMIENTO|0.65
2020|3|3||Hortícolas protegidos|PIMIENTO|1.31
2020|3|3||Hortícolas protegidos|PIMIENTO|1.47
2020|3|3||Hortícolas protegidos|PIMIENTO|1.3
2020|3|3||Hortícolas protegidos|PIMIENTO|0.33
2020|3|3||Hortícolas protegidos|PIMIENTO|1.18
2020|3|3||Hortícolas protegidos|PIMIENTO|0.28
2020|3|3||Hortícolas protegidos|PIMIENTO|0.38
2020|3|3||Hortícolas protegidos|PIMIENTO|0.31
2020|3|3||Hortícolas protegidos|PIMIENTO|0.5
2020|3|3||Hortícolas protegidos|PIMIENTO|0.3
2020|3|3||Hortícolas protegidos|PIMIENTO|0.37
2020|3|3||Hortícolas protegidos|PIMIENTO|0.27
2020|3|3||Hortícolas protegidos|PIMIENTO|1.09
2020|3|3||Hortícolas protegidos|PIMIENTO|0.31
2020|3|3||Hortícolas protegidos|PIMIENTO|1.08
2020|3|3||Hortícolas protegidos|PIMIENTO|1.81
2020|3|3||Hortícolas protegidos|PIMIENTO|1.13
2020|3|3||Hortícolas protegidos|PIMIENTO|0.2
2020|3|3||Hortícolas protegidos|PIMIENTO|1.38
2020|3|3||Hortícolas protegidos|PIMIENTO|1.02
2020|3|3||Hortícolas protegidos|PIMIENTO|0.27
2020|3|3||Hortícolas protegidos|PIMIENTO|0.96
2020|3|3||Hortícolas protegidos|PIMIENTO|0.31
2020|3|3||Hortícolas protegidos|PIMIENTO|0.38
2020|3|3||Hortícolas protegidos|PIMIENTO|1.03
2020|3|3||Hortícolas protegidos|PIMIENTO|0.35
2020|3|3||Hortícolas protegidos|PIMIENTO|0.99
2020|3|3||Hortícolas protegidos|PIMIENTO|0.27
2020|3|3||Hortícolas protegidos|PIMIENTO|0.95
2020|3|3||Hortícolas protegidos|PIMIENTO|0.84
2020|3|3||Hortícolas protegidos|PIMIENTO|0.27
2020|3|3||Hortícolas protegidos|PIMIENTO|0.86
2020|3|3||Hortícolas protegidos|PIMIENTO|1.62
2020|3|3||Hortícolas protegidos|PIMIENTO|0.36
2020|3|3||Hortícolas protegidos|PIMIENTO|0.9
2020|3|3||Hortícolas protegidos|PIMIENTO|1.31
2020|3|3||Hortícolas protegidos|PIMIENTO|0.88
2020|3|3||Hortícolas protegidos|PIMIENTO|1.24
2020|3|3||Hortícolas protegidos|PIMIENTO|0.4
2020|3|3||Hortícolas protegidos|PIMIENTO|0.34
2020|3|3||Hortícolas protegidos|PIMIENTO|0.26
2020|3|3||Hortícolas protegidos|PIMIENTO|2.03
2020|3|3||Hortícolas protegidos|PIMIENTO|0.29
2020|3|3||Hortícolas protegidos|PIMIENTO|1.44
2020|3|3||Hortícolas protegidos|PIMIENTO|0.96
2020|3|3||Hortícolas protegidos|PIMIENTO|0.35
2020|3|3||Hortícolas protegidos|PIMIENTO|0.91
2020|3|3||Hortícolas protegidos|PIMIENTO|0.83
2020|3|3||Hortícolas protegidos|PIMIENTO|0.36
2020|3|3||Hortícolas protegidos|PIMIENTO|0.75
2020|3|3||Hortícolas protegidos|PIMIENTO|0.95
2020|3|3||Hortícolas protegidos|PIMIENTO|0.24
2020|3|3||Hortícolas protegidos|PIMIENTO|0.83
2020|3|3||Hortícolas protegidos|PIMIENTO|0.29
2020|3|3||Hortícolas protegidos|PIMIENTO|0.85
2020|3|3||Hortícolas protegidos|PIMIENTO|0.23
2020|3|3||Hortícolas protegidos|PIMIENTO|0.96
2020|3|3||Hortícolas protegidos|PIMIENTO|0.97
2020|3|3||Hortícolas protegidos|PIMIENTO|0.28
2020|3|3||Hortícolas protegidos|PIMIENTO|0.92
2020|3|3||Hortícolas protegidos|PIMIENTO|1.83
2020|3|3||Hortícolas protegidos|PIMIENTO|1.63
2020|3|3||Hortícolas protegidos|PIMIENTO|0.34
2020|3|3||Hortícolas protegidos|PIMIENTO|1.48
2020|3|3||Hortícolas protegidos|PIMIENTO|0.8
2020|3|3||Hortícolas protegidos|PIMIENTO|0.25
2020|3|3||Hortícolas protegidos|PIMIENTO|0.78
2020|3|3||Hortícolas protegidos|PIMIENTO|0.25
2020|3|3||Hortícolas protegidos|PIMIENTO|0.29
2020|3|3||Hortícolas protegidos|PIMIENTO|2.06
2020|3|3||Hortícolas protegidos|PIMIENTO|0.32
2020|3|3||Hortícolas protegidos|PIMIENTO|0.87
2020|3|3||Hortícolas protegidos|PIMIENTO|1.62
2020|3|3||Hortícolas protegidos|PIMIENTO|1.02
2020|3|3||Hortícolas protegidos|PIMIENTO|0.98
2020|3|3||Hortícolas protegidos|PIMIENTO|1.09
2020|3|3||Hortícolas protegidos|PIMIENTO|0.27
2020|3|3||Hortícolas protegidos|PIMIENTO|0.2
2020|3|3||Hortícolas protegidos|PIMIENTO|1.15
2020|3|3||Hortícolas protegidos|PIMIENTO|1.11
2020|3|3||Hortícolas protegidos|PIMIENTO|0.21
2020|3|3||Hortícolas protegidos|PIMIENTO|1.95
2020|3|3||Hortícolas protegidos|PIMIENTO|0.21
2020|3|3||Hortícolas protegidos|PIMIENTO|1.58
2020|3|3||Hortícolas protegidos|PIMIENTO|1.11
2020|3|3||Hortícolas protegidos|PIMIENTO|0.32
2020|3|3||Hortícolas protegidos ecológicos|PIMIENTO (ECO)|1.53
2020|3|3||Hortícolas protegidos ecológicos|PIMIENTO (ECO)|1.14
2020|3|3||Hortícolas protegidos ecológicos|PIMIENTO (ECO)|1.99
2020|3|3||Hortícolas protegidos ecológicos|PIMIENTO (ECO)|1.66
2020|3|3||Hortícolas protegidos ecológicos|PIMIENTO (ECO)|1.51
2020|3|3||Hortícolas protegidos ecológicos|PIMIENTO (ECO)|1.01
2020|3|3||Hortícolas protegidos ecológicos|PIMIENTO (ECO)|1.41
2020|3|3||Hortícolas protegidos ecológicos|PIMIENTO (ECO)|1.44
2020|3|3||Hortícolas protegidos ecológicos|PIMIENTO (ECO)|1.89
2020|3|3||Hortícolas protegidos ecológicos|PIMIENTO (ECO)|1.39
2020|3|3||Hortícolas protegidos ecológicos|PIMIENTO (ECO)|2.18
2020|3|3||Hortícolas protegidos ecológicos|PIMIENTO (ECO)|2.11
2020|3|3||Hortícolas protegidos ecológicos|PIMIENTO (ECO)|1.55
2020|3|3||Hortícolas protegidos ecológicos|PIMIENTO (ECO)|1.58
2020|3|3||Hortícolas protegidos ecológicos|PIMIENTO (ECO)|1.51
2020|3|3||Hortícolas protegidos ecológicos|PIMIENTO (ECO)|1.2
2020|3|3||Hortícolas protegidos ecológicos|PIMIENTO (ECO)|1.58
2020|3|3||Hortícolas protegidos ecológicos|PIMIENTO (ECO)|1.59
2020|3|3||Hortícolas protegidos ecológicos|PIMIENTO (ECO)|1.52
2020|3|3||Hortícolas protegidos ecológicos|PIMIENTO (ECO)|1.36
2020|3|3||Citricos|POMELO|0.95
2020|3|3||Citricos|POMELO|0.95
2020|3|3||Citricos|POMELO|0.97
2020|3|3||Citricos|POMELO|1.0
2020|3|3||Hortícolas protegidos|SANDIA|1.36
2020|3|3||Hortícolas protegidos|SANDIA|1.3
2020|3|3||Hortícolas protegidos|SANDIA|1.44
2020|3|3||Hortícolas protegidos|SANDIA|1.53
2020|3|3||Hortícolas protegidos|TOMATE|1.04
2020|3|3||Hortícolas protegidos|TOMATE|0.09
2020|3|3||Hortícolas protegidos|TOMATE|1.13
2020|3|3||Hortícolas protegidos|TOMATE|1.29
2020|3|3||Hortícolas protegidos|TOMATE|0.69
2020|3|3||Hortícolas protegidos|TOMATE|1.67
2020|3|3||Hortícolas protegidos|TOMATE|1.08
2020|3|3||Hortícolas protegidos|TOMATE|0.27
2020|3|3||Hortícolas protegidos|TOMATE|0.37
2020|3|3||Hortícolas protegidos|TOMATE|1.37
2020|3|3||Hortícolas protegidos|TOMATE|0.42
2020|3|3||Hortícolas protegidos|TOMATE|1.28
2020|3|3||Hortícolas protegidos|TOMATE|0.32
2020|3|3||Hortícolas protegidos|TOMATE|1.81
2020|3|3||Hortícolas protegidos|TOMATE|1.22
2020|3|3||Hortícolas protegidos|TOMATE|1.42
2020|3|3||Hortícolas protegidos|TOMATE|0.91
2020|3|3||Hortícolas protegidos|TOMATE|0.89
2020|3|3||Hortícolas protegidos|TOMATE|1.35
